Borough,Location Name,Type,latitude,longitude,Rating,Overall Sentiment Score,Negative Score,Neutral Score,Positive Score,Main Issues,Emotion Keywords,Review Count,Unnamed: 0,LSOA
Bromley,Jannatul Baqi,Cemetery,51.4280044,0.0827065,5.0,0.5914153258005778,0.0,1.0,0.0,"Traffic, Accessibility","easy (9), parking (9)",3,,E01000689
Bromley,St Patrick Church,Church,51.4202616,0.0654431999999999,4.4,0.6339905540148417,0.0666666666666666,0.3333333333333333,0.6,"Noise, Atmosphere, Aesthetics, General","calm (21), good (12), peaceful (12), beautiful (9), quiet (9), perfect (9), lovely (3)",27,,E01000690
Bromley,"Emmanuel URC Church, West Wickham",Church,51.374873,-0.0167113,4.3,0.5074700733025869,0.1333333333333333,0.6666666666666666,0.2,"Comfort, Cleanliness, General","great (18), amazing (9), welcoming (9), clean (9), tidy (3), parking (3), safe (3)",29,,E01000841
Bromley,Coney Hill Baptist Church,Church,51.3718695,0.0034579,4.5,0.6938640475273132,0.0,0.4,0.6,"Aesthetics, Accessibility, General","great (24), amazing (15), good (9), beautiful (9), excellent (9), far (6), cars (3), parking (3), lively (3)",15,,E01000768
Bromley,Mottingham Library,Library,51.43748689999999,0.043562,4.8,0.7465047518412272,0.0,0.2,0.8,"Noise, Cleanliness, Atmosphere, Aesthetics, General","lovely (24), fantastic (18), quiet (9), excellent (9), clean (9), tidy (3), messy (3)",34,,E01000779
Bromley,Penge Library,Library,51.41397879999999,-0.0511878999999999,4.3,0.6233404835065206,0.0,0.7333333333333333,0.2666666666666666,"Noise, Cleanliness, Aesthetics, General","noisy (18), messy (12), worst (9), good (9), lovely (6), safe (6), clean (6)",35,,E01000799
Bromley,Petts Wood Library,Library,51.3899903,0.0710117,4.7,0.6985226929187774,0.0,0.3333333333333333,0.6666666666666666,"Aesthetics, Traffic, General","good (18), walking (9), parking (9), lovely (9), excellent (9), safe (6), fantastic (6), roomy (3), noisy (3)",29,,E01000809
Bromley,West Wickham Library,Library,51.3699318,-0.0024966,4.5,0.6446533481280009,0.0,0.2666666666666666,0.7333333333333333,"Noise, Atmosphere, Maintenance, Aesthetics, General","lovely (24), good (12), safe (12), quiet (12), great (9), bad (9), amazing (9), messy (3), tidy (3)",19,,E01000760
Bromley,Coldharbour Library,Library,51.43041089999999,0.057393,5.0,0.5402049124240875,0.2,0.3333333333333333,0.4666666666666667,"Comfort, Aesthetics, General","lovely (15), good (9), welcoming (9), tidy (6), noisy (3), messy (3)",8,,E01001603
Bromley,Cressey College,University,51.39231110000001,-0.0673806,5.0,0.0,0.0,0.0,0.0,,,1,,E01001188
Bromley,Princess Royal University Hospital,Hospital,51.3661498,0.0581939,3.5,0.6551956335703532,0.2666666666666666,0.1333333333333333,0.6,"Accessibility, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","messy (39), tidy (21), excellent (18), old (18), busy (18), good (15), new (9), safe (9), calm (9), lovely (9), charming (9), clean (9), driving (9), cars (9), near (9), lively (9), dark (6), dead (6), noisy (6), bad (6), easy (3), parking (3), loud (3)",852,,E01000751
Bromley,Life Line Screening,Hospital,51.3906849,0.0830081,4.0,0.241139143705368,1.0,0.0,0.0,,messy (3),1,,E01000810
Bromley,Bethlem Museum of the Mind,Museum,51.3809225,-0.0293196,4.7,0.7161520699659983,0.0,0.4,0.6,"Accessibility, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","safe (15), accessible (9), good (9), maintained (9), wonderful (9), near (9), stunning (9), busy (6), easy (3), roomy (3), cars (3), parking (3), lively (3), great (3)",311,,E01000769
Bromley,Joe’s Shed Village,Museum,51.3740108,-0.0174003,4.5,0.5342536807060242,0.2666666666666666,0.5333333333333333,0.2,,"tidy (9), safe (9), disappointing (6), wonderful (3), dark (3), dead (3)",6,,E01000841
Bromley,Megaloceros (Irish Elks),Museum,51.41844429999999,-0.0655920999999999,5.0,0.4117285162210464,0.5,0.5,0.0,,,3,,E01000742
Bromley,Crystal Palace Dinosaurs,Tourist Attraction,51.4176236,-0.0673234,4.5,0.6282052139441172,0.0666666666666666,0.4666666666666667,0.4666666666666667,"Safety, Noise, Atmosphere, Maintenance, Aesthetics, General","safe (27), modern (18), amazing (12), parking (9), peaceful (9), perfect (9), wonderful (9), old (9), tidy (6), charming (6), lovely (4), beautiful (3), good (3), walking (2)",1056,,E01000740
Bromley,Contemporary Artist Van Renselar,Art Gallery,51.3631418,0.0278893,5.0,0.5019004146258036,0.0,1.0,0.0,,,1,,E01000765
Bromley,"'The Power of Colour' Palette knife painting Art Classes with Zsuzsanna Pataki, artist",Art Gallery,51.3944008,0.0976351,5.0,0.6093053301175435,0.1333333333333333,0.3333333333333333,0.5333333333333333,"Atmosphere, Maintenance, Aesthetics, Traffic, General","busy (18), messy (14), safe (12), tidy (9), fantastic (9), great (9), beautiful (9), lovely (3), noisy (3), perfect (3), relaxing (3)",23,,E01000733
Bromley,Parkfields,Park,51.378803,-0.0390473999999999,4.1,0.5730629861354828,0.0666666666666666,0.5333333333333333,0.4,"Accessibility, Safety, Noise, Cleanliness, Atmosphere, Maintenance, Traffic, General","safe (30), good (27), easy (18), walking (18), old (15), parking (12), accessible (9), quiet (9), repaired (9), great (9), maintained (9), noisy (6), messy (3), perfect (3), updated (3), clean (3), poor (3), dark (3), dead (3)",75,,E01001133
Bromley,Nugent Shopping Park,Shopping Mall,51.392867,0.1126601,4.0,0.5951759378115337,0.0,0.5333333333333333,0.4666666666666667,"Accessibility, Safety, Comfort, Cleanliness, Atmosphere, Maintenance, Traffic, Aesthetics, General","parking (45), safe (36), good (30), great (18), spacious (9), maintained (9), busy (9), calm (9), old (9), tidy (9), disappointing (9), cars (6), near (6), noisy (3), appealing (3), pretty (3)",3395,,E01000719
Bromley,Walnuts Shopping Centre,Shopping Mall,51.3775359,0.1018897,3.7,0.6303275505701701,0.0666666666666666,0.4666666666666667,0.4666666666666667,"Accessibility, Comfort, Cleanliness, Atmosphere, Maintenance, Traffic, General","easy (27), good (21), clean (18), parking (12), safe (12), convenient (9), pleasant (9), maintained (9), busy (9), comfortable (9), tidy (9), new (9), empty (9), welcoming (9), amazing (9), near (3)",3262,,E01000790
Bromley,Coombe Wood,Natural Feature,51.358792,-0.0714992,4.6,0.5703884144624074,0.2,0.2666666666666666,0.5333333333333333,"Traffic, Aesthetics, General","great (18), good (18), walking (15), beautiful (9), perfect (9), lovely (6), safe (3), tidy (3)",20,,E01001122
Bromley,Bramley Bank,Natural Feature,51.3545382,-0.0594444999999999,4.2,0.6308954854806265,0.0,0.5,0.5,"Aesthetics, General","beautiful (9), good (9), relaxing (3), parking (3)",5,,E01001123
Bromley,Christ Central Church,Church,51.41506570000001,-0.0481791,4.8,0.7520251075426737,0.0,0.2,0.8,"Safety, Comfort, Cleanliness, Atmosphere, Aesthetics, General","lovely (24), welcoming (18), fantastic (18), great (18), wonderful (9), security (9), beautiful (9), clean (9), tidy (9), excellent (9), active (9), noisy (3), safe (3), neat (3), near (3), new (3), lively (2)",28,,E01000805
Bromley,"New Community Church, Sidcup",Church,51.428189,0.101525,4.7,0.7838976422945658,0.0,0.0,1.0,"Accessibility, Comfort, Maintenance, Aesthetics, General","great (27), lovely (15), beautiful (9), modern (9), comfortable (9), good (9), accessible (9), amazing (6), lighting (3), near (3)",57,,E01000457
Bromley,"Elmers End, Free Church URC",Church,51.3975577,-0.0471526,4.6,0.6339672381679217,0.0,0.5,0.5,"Noise, Atmosphere, Maintenance, Aesthetics, General","lovely (12), excellent (9), peaceful (9)",7,,E01032568
Bromley,Coney Hall Car Park,Parking,51.3694751,0.0023966,3.7,0.0,0.0,0.0,0.0,,,3,,E01000760
Bromley,West Wickham High Street Car Park,Parking,51.376098,-0.0197857,3.9,0.525726991891861,0.2,0.4,0.4,"Atmosphere, Traffic, Accessibility, General","parking (42), cars (18), good (18), convenient (9), busy (9), disappointing (9), safe (3), messy (3)",47,,E01000835
Bromley,Car Park Petts Wood Station | APCOA,Parking,51.3888128,0.0746265,4.0,0.5037948071956635,0.0,1.0,0.0,"Accessibility, Comfort, Atmosphere, Traffic, Aesthetics, General","parking (30), great (9), bikes (9), connected (9), tight (9), busy (9), beautiful (9), safe (6), cars (6), messy (3), tidy (3), calm (3), cozy (3)",30,,E01000807
Bromley,Ashburton Library,Library,51.3828858,-0.0640145,4.5,0.536268675327301,0.2,0.2666666666666666,0.5333333333333333,"Safety, Noise, Comfort, Cleanliness, Maintenance","safe (27), noisy (15), spacious (15), screaming (12), tidy (12), lighting (12), loud (9), comfortable (9), welcoming (9), pleasant (6), parking (3)",41,,E01000992
Bromley,New Addington Library,Library,51.3401823,-0.0132369,3.6,0.6390460630257925,0.2,0.2,0.6,"Accessibility, Safety, Maintenance, Aesthetics, General","good (24), tidy (12), messy (11), security (9), lovely (9), convenient (9), great (9), safe (3), poor (3)",16,,E01001080
Bromley,St Paul’s Cray Library,Library,51.4045663,0.1032614,4.8,0.6627691070238749,0.0,0.6,0.4,"Noise, Comfort, General","great (18), safe (12), good (12), comfortable (9), spacious (9), soundproof (9), loud (9), perfect (9), messy (3)",16,,E01000737
Bromley,Orpington Library,Library,51.37746869999999,0.1025869,4.3,0.5739711125691732,0.0,0.6,0.4,"Noise, Comfort, Atmosphere, Maintenance, Traffic, General","quiet (27), good (21), calm (18), excellent (9), peaceful (9), welcoming (9), busy (9), updated (9), parking (6), cars (6), safe (6), noisy (6), roomy (3), relaxing (3), messy (3)",67,,E01000790
Bromley,John Ruskin College,University,51.3510423,-0.0430353999999999,3.2,0.5586699585119883,0.2,0.5333333333333333,0.2666666666666666,"Accessibility, Safety, Comfort, Maintenance, General","good (69), tidy (30), bad (18), poor (18), noisy (18), easy (12), far (9), messy (9), broken (9), awful (9), worst (9), security (9), improved (9), terrible (9), safe (9), comfortable (9), near (6), pleasant (3)",62,,E01001064
Bromley,BAEC - The Poverest Centre,University,51.39107500000001,0.0985128,4.6,0.7227426171302795,0.0666666666666666,0.1333333333333333,0.8,General,"great (18), good (12), lovely (3)",14,,E01000733
Bromley,GLL College,University,51.41998299999999,-0.067816,4.5,0.0,0.0,0.0,0.0,,,2,,E01000740
Bromley,Oxford Prestige College,University,51.4305374,-0.0815510999999999,4.9,0.7401853879292806,0.0,0.2,0.8,"Accessibility, Safety, Comfort, Maintenance, Aesthetics, General","easy (27), lovely (27), messy (18), great (18), good (12), new (9), accessible (9), enjoyable (9), secure (9), amazing (9)",7,,E01003947
Bromley,Queen Mary's Hospital,Hospital,51.4186353,0.1034504,3.7,0.7348462402820587,0.2,0.0,0.8,"Maintenance, Traffic, Aesthetics, General","lovely (9), walking (9), poor (9), noisy (6), safe (6), good (3), ugly (3)",387,,E01000428
Bromley,Orpington Hospital,Hospital,51.36241529999999,0.0950912999999999,4.5,0.7181182523568471,0.2,0.0,0.8,"Cleanliness, General","wonderful (12), clean (9), dark (3), dead (3), tidy (3), safe (3), pretty (3)",128,,E01000683
Bromley,Skinoza clinic - Orpington,Hospital,51.3800197,0.1030805,4.6,0.6104805866877238,0.2,0.2666666666666666,0.5333333333333333,"Safety, Comfort, Cleanliness, Aesthetics, General","comfortable (18), great (12), good (12), messy (9), dark (9), fantastic (9), safe (3), tidy (3)",65,,E01000812
Bromley,Crofton Roman Villa,Museum,51.3729205,0.0879356,4.1,0.6287066638469696,0.0,0.6666666666666666,0.3333333333333333,"Accessibility, Atmosphere, Maintenance, Traffic, Aesthetics, General","excellent (18), safe (12), parking (12), attractive (9), great (9), new (9), tidy (6), cars (6), near (6)",33,,E01000754
Bromley,Metropolitan Police Museum,Museum,51.43358990000001,0.1019407,4.2,0.5470797916253408,0.0,1.0,0.0,"General, Safety","police (18), great (9), excellent (9)",6,,E01000462
Bromley,Durham Hill Green,Park,51.430492,0.0119586,5.0,0.0,0.0,0.0,0.0,,,1,,E01003238
Bromley,Corner Garden,Park,51.425974,0.0049289999999999,4.3,0.0,0.0,0.0,0.0,,,3,,E01032564
Bromley,King's Meadow Playing Fields,Park,51.4188174,0.0208268,4.2,0.6328618009885152,0.0,0.5333333333333333,0.4666666666666667,"Noise, Cleanliness, Atmosphere, Maintenance, Traffic, Aesthetics, General","great (18), parking (15), walking (12), safe (12), bikes (9), wonderful (9), clean (9), rubbish (9), busy (9), pretty (9), quiet (9), flow (3), good (3), old (3)",139,,E01000819
Bromley,Millwall FC Training Ground,Point Of Interest,51.4175987,-0.0025078,4.2,0.5294516046841939,0.2,0.6,0.2,"Maintenance, Cleanliness, General","good (36), maintained (9), walking (6), upgraded (3)",61,,E01003235
Bromley,Kent Line Drives,General Contractor,51.4206693,0.0157005,5.0,0.6579116185506185,0.0,0.0,1.0,"Maintenance, General","improved (9), parking (3), cars (3), great (3)",1,,E01000819
Bromley,Premier Orthodontics,Dentist,51.4121627,0.0146202,4.9,0.9215577880541485,0.0,0.0,1.0,"Comfort, Atmosphere, Maintenance, Aesthetics, General","amazing (36), comfortable (27), fantastic (27), wonderful (18), calm (18), modern (9), welcoming (9), excellent (9), good (9), new (9), great (9), tidy (6), safe (6)",142,,E01000822
Bromley,1st bounce bouncy castles,Point Of Interest,51.4271028,0.0320528,5.0,0.8252282023429871,0.0,0.0,1.0,"Accessibility, General","good (18), excellent (9), easy (9), great (9), wonderful (9), fantastic (9), loud (3), tidy (3)",10,,E01003267
Bromley,Grove Park Station,Transit Station,51.43086330000001,0.0211947,2.9,0.6380908191204071,0.1333333333333333,0.3333333333333333,0.5333333333333333,"Accessibility, General","good (12), central (9), busy (3), safe (3), noisy (3), parking (3), fantastic (3), lively (3)",22,,E01003236
Bromley,Redeemed Christian Church of God - Place of His Presence,Church,51.4358069,0.019024,5.0,0.7207062403361003,0.0,0.2,0.8,"Accessibility, Safety, Comfort, Cleanliness, Aesthetics, General","welcoming (15), safe (15), lovely (12), great (9), easy (9), clean (9), tidy (3), good (3), disappointing (1)",13,,E01003263
Bromley,Burnt Ash Methodist Church,Church,51.4389051,0.0209832,4.7,0.5748741924762726,0.0,0.6666666666666666,0.3333333333333333,"Noise, Atmosphere, Maintenance, Aesthetics, General","lovely (18), good (12), peaceful (9), fantastic (6), wonderful (3)",13,,E01003271
Bromley,St Luke's Downham,Church,51.43075810000001,0.0114058,4.5,0.6104014078776042,0.0,0.6,0.4,"Comfort, Aesthetics, General","welcoming (18), spacious (9), beautiful (9), good (9), great (9), amazing (9)",19,,E01003349
Bromley,"Church of the Good Shepherd, Downham",Church,51.42697719999999,0.0099415999999999,4.6,0.8311126708984375,0.0,0.0,1.0,"Noise, Comfort, Atmosphere, Aesthetics, General","lovely (27), good (18), welcoming (18), quiet (9), wonderful (9), peaceful (3), safe (3)",44,,E01003237
Bromley,Church Of Pentecost UK - Peniel Worship Centre,Church,51.4273854,0.0168786,4.8,0.901081512371699,0.0,0.0,1.0,,"safe (6), walking (3), lovely (3), connected (3), tidy (3), messy (3)",4,,E01003237
Bromley,The Reality Of Grace Ministries International,Church,51.427391,0.0169044,5.0,0.0,0.0,0.0,0.0,,,1,,E01003237
Bromley,King’s Church London - Downham Site,Church,51.430756,0.017053,4.8,0.5932182470957438,0.4,0.0666666666666666,0.5333333333333333,"Comfort, Atmosphere, Maintenance, Aesthetics, Traffic, General","excellent (18), great (18), parking (12), active (9), new (9), lovely (6), welcoming (6), cars (3), lively (3), safe (3), tidy (3)",31,,E01003236
Bromley,El-Bethel Tamil Church,Church,51.4218693,0.0078082999999999,5.0,0.0,0.0,0.0,0.0,,,1,,E01032562
Bromley,Brook Lane Community Church (BLCChurch),Church,51.419899,0.014637,4.6,0.5853010833263397,0.2,0.4,0.4,"Comfort, Maintenance, Aesthetics, Traffic, General","great (18), welcoming (15), modern (9), parking (9), lovely (9), fantastic (9), safe (3)",42,,E01000819
Bromley,"St Barnabas Church, Downham",Church,51.4264057,0.0041566,4.5,0.6925269345442454,0.0,0.3333333333333333,0.6666666666666666,"Comfort, Aesthetics, General","welcoming (21), lovely (12), beautiful (9), stunning (9), fantastic (6), walking (3), wonderful (3)",8,,E01003239
Bromley,Churchdown Christian Centre,Church,51.42784979999999,0.0038022999999999,5.0,0.3648280203342438,0.5,0.5,0.0,General,"wonderful (9), safe (3)",3,,E01003239
Bromley,Downham Baptist Church,Church,51.4278102,0.0036344999999999,4.7,0.7159128040075302,0.0,0.0,1.0,"Aesthetics, General","great (18), lovely (10), peaceful (3), messy (3)",9,,E01003239
Bromley,"St Augustine’s Church, Grove Park",Church,51.4332122,0.020509,4.3,0.6774753709634145,0.0666666666666666,0.3333333333333333,0.6,"Noise, Comfort, Atmosphere, Maintenance, Aesthetics, General","lovely (57), welcoming (24), beautiful (9), stunning (9), amazing (9), music (9), quiet (6), tidy (6), parking (3), messy (3), safe (3), good (3)",26,,E01003263
Bromley,Lidl car park,Parking,51.4214383,0.0207834,4.0,0.5370270172754924,0.2,0.4666666666666667,0.3333333333333333,"Traffic, Atmosphere, General","cars (33), parking (33), busy (9), great (9), noisy (3), safe (3)",16,,E01000819
Bromley,Chinbrook Meadows Car Park,Parking,51.43019289999999,0.0255132,5.0,0.0,0.0,0.0,0.0,,,1,,E01003265
Bromley,Sundridge Park Village,Parking,51.41338520000001,0.0222586,5.0,0.4074825545152028,0.3333333333333333,0.6666666666666666,0.0,"Traffic, General","parking (45), cars (21), great (9), tidy (3), walking (3)",2,,E01000820
Bromley,Car Park B Beckenham Junction Station | APCOA,Parking,51.4112882,0.0254862,4.0,0.0,0.0,0.0,0.0,,,1,,E01000825
Bromley,Mottingham Sports Ground,Parking,51.4336236,0.0388537,4.7,0.6763744453589121,0.0,0.3333333333333333,0.6666666666666666,"General, Comfort, Traffic, Safety","parking (27), driving (27), great (18), cars (9), police (9), spacious (9)",16,,E01000779
Bromley,Private dance teacher,School,51.4338097,0.0240322,3.0,0.5477147698402405,0.0,1.0,0.0,General,good (9),1,,E01003263
Bromley,The Lighthouse Nursery,School,51.41913659999999,0.023293,5.0,0.9528578519821168,0.0,0.0,1.0,General,"amazing (9), neat (3), near (3), new (3), tidy (3)",1,,E01000819
Bromley,Bright Clouds Nursery,School,51.4342355,0.0247812,4.4,0.8512346585591634,0.0,0.0,1.0,"Maintenance, Noise, Cleanliness, General","old (18), great (12), clean (9), terrible (9), tidy (9), amazing (9), good (4), messy (3)",16,,E01003264
